Null display is "<null>".
 First Name  |  Last Name   
 SLIPPER FIDELITY            |    156
 SLUMS DUCK                  |    147
 SMOOCHY CONTROL             |    184
 SOLDIERS EVOLUTION          |    185
 SOMETHING DUCK              |    180
 SONG HEDWIG                 |    165
 SONS INTERVIEW              |    184
 SORORITY QUEEN              |    184
 SOUP WISDOM                 |    169
 SOUTH WAIT                  |    143
 SPEAKEASY DATE              |    165
 SPEED SUIT                  |    124
 SPICE SORORITY              |    141
 SPINAL ROCKY                |    138
 SPIRIT FLINTSTONES          |    149
 SPIRITED CASUALTIES         |    138
 SPLASH GUMP                 |    175
 SPLENDOR PATTON             |    134
 SPOILERS HELLFIGHTERS       |    151
 SQUAD FISH                  |    136
 STALLION SUNDANCE           |    130
 STAR OPERATION              |    181
 STEEL SANTA                 |    143
 STEERS ARMAGEDDON           |    140
 STOCK GLASS                 |    160
 STORY SIDE                  |    163
 STRAIGHT HOURS              |    151
 STRANGER STRANGERS          |    139
 STREAK RIDGEMONT            |    132
 STRICTLY SCARFACE           |    144
 SUBMARINE BED               |    127
 SUN CONFESSIONS             |    141
 SUNRISE LEAGUE              |    135
 SWARM GOLD                  |    123
 SWEDEN SHINING              |    176
 SWEET BROTHERHOOD           |    185
 TADPOLE PARK                |    155
 TALENTED HOMICIDE           |    173
 TELEGRAPH VOYAGE            |    148
 TELEMARK HEARTBREAKERS      |    152
 TEXAS WATCH                 |    179
 THEORY MERMAID              |    184
 THIEF PELICAN               |    135
 TIGHTS DAWN                 |    172
 TOMORROW HUSTLER            |    142
 TOOTSIE PILOT               |    157
 TORQUE BOUND                |    179
 TOURIST PELICAN             |    152
 TOWERS HURRICANE            |    144
 TOWN ARK                    |    136
 TRACY CIDER                 |    142
 TRADING PINOCCHIO           |    170
 TRAFFIC HOBBIT              |    139
 TRAINSPOTTING STRANGERS     |    132
 TRAMP OTHERS                |    171
 TRANSLATION SUMMER          |    168
 TUXEDO MILE                 |    152
 TWISTED PIRATES             |    152
 UNCUT SUICIDES              |    172
 UNFORGIVEN ZOOLANDER        |    129
 UNITED PILOT                |    164
 UPRISING UPTOWN             |    174
 USUAL UNTOUCHABLES          |    128
 VACATION BOONDOCK           |    145
 VAMPIRE WHALE               |    126
 VANILLA DAY                 |    122
 VANISHED GARDEN             |    142
 VANISHING ROCKY             |    123
 VELVET TERMINATOR           |    173
 VIDEOTAPE ARSENIC           |    145
 VIETNAM SMOOCHY             |    174
 VIRGINIAN PLUTO             |    164
 VIRTUAL SPOILERS            |    144
 VOICE PEACH                 |    139
 VOLCANO TEXAS               |    157
 VOLUME HOUSE                |    132
 WAGON JAWS                  |    152
 WALLS ARTIST                |    135
 WARDROBE PHANTOM            |    178
 WARS PLUTO                  |    128
 WASH HEAVENLY               |    161
 WEEKEND PERSONAL            |    134
 WEST LION                   |    159
 WIFE TURN                   |    183
 WILD APOLLO                 |    181
 WILLOW TRACY                |    137
 WOMEN DORADO                |    126
 WONDERFUL DROP              |    126
 WORKER TARZAN               |    139
 WORLD LEATHERNECKS          |    171
 WORST BANGER                |    185
 WRATH MILE                  |    176
 WRONG BEHAVIOR              |    178
 YOUNG LANGUAGE              |    183
 YOUTH KICK                  |    179
(456 rows)

         title         | rental_duration | length 
-----------------------+-----------------+--------
 ACE GOLDFINGER        |               3 |     48
 ADAPTATION HOLES      |               7 |     50
 AIRPORT POLLOCK       |               6 |     54
 ALIEN CENTER          |               5 |     46
 ALTER VICTORY         |               6 |     57
 APOCALYPSE FLAMINGOS  |               6 |      0
 BENEATH RUSH          |               6 |     53
 BLUES INSTINCT        |               5 |     50
 BRIDE INTRIGUE        |               7 |     56
 BUBBLE GROSSE         |               4 |     60
 CABIN FLASH           |               4 |     53
 CADDYSHACK JEDI       |               3 |     52
 CHAMPION FLATLINERS   |               4 |     51
 CLOSER BANG           |               5 |     58
 COAST RAINBOW         |               4 |     55
 COMMANDMENTS EXPRESS  |               6 |     59
 CRANES RESERVOIR      |               5 |     57
 CROSSING DIVORCE      |               4 |     50
 CUPBOARD SINNERS      |               4 |     56
 DANCES NONE           |               3 |     58
 DAUGHTER MADIGAN      |               3 |     59
 DAWN POND             |               4 |     57
 DEEP CRUSADE          |               6 |     51
 DESTINY SATURDAY      |               4 |     56
 DIVORCE SHINING       |               3 |     47
 DOCTOR GRAIL          |               4 |     57
 DOORS PRESIDENT       |               3 |     49
 DOWNHILL ENOUGH       |               3 |     47
 ENGLISH BULWORTH      |               3 |     51
 EXCITEMENT EVE        |               3 |     51
 FANTASY TROOPERS      |               6 |     58
 FRISCO FORREST        |               6 |     51
 GO PURPLE             |               3 |     54
 GOODFELLAS SALUTE     |               4 |     56
 GROSSE WONDERFUL      |               5 |     49
 GUMP DATE             |               3 |     53
 HALL CASSIDY          |               5 |     51
 HALLOWEEN NUTS        |               6 |     47
 HANOVER GALAXY        |               5 |     47
 HARPER DYING          |               3 |     52
 HAWK CHILL            |               5 |     47
 HEARTBREAKERS BRIGHT  |               3 |     59
 HEAVEN FREEDOM        |               7 |     48
 HEAVENLY GUN          |               5 |     49
 HOOK CHARIOTS         |               7 |     49
 HURRICANE AFFAIR      |               6 |     49
 INTERVIEW LIAISONS    |               4 |     59
 IRON MOON             |               7 |     46
 JEKYLL FROGMEN        |               4 |     58
 JERSEY SASSY          |               6 |     60
 JET NEIGHBORS         |               7 |     59
 JUGGLER HARDLY        |               4 |     54
 KILL BROTHERHOOD      |               4 |     54
 KWAI HOMEWARD         |               5 |     46
 LABYRINTH LEAGUE      |               6 |     46
 LEGEND JEDI           |               7 |     59
 LION UNCUT            |               6 |     50
 LUST LOCK             |               3 |     52
 MAGNIFICENT CHITTY    |               3 |     53
 MATRIX SNOWMAN        |               6 |     56
 MIDSUMMER GROUNDHOG   |               3 |     48
 MINORITY KISS         |               4 |     59
 MOCKINGBIRD HOLLYWOOD |               4 |     60
 MOSQUITO ARMAGEDDON   |               6 |     57
 MOVIE SHAKESPEARE     |               6 |     53
 MUPPET MILE           |               5 |     50
 NATURAL STOCK         |               4 |     50
 NOON PAPI             |               5 |     57
 NOTTING SPEAKEASY     |               7 |     48
 OCTOBER SUBMARINE     |               6 |     54
 ODDS BOOGIE           |               6 |     48
 OKLAHOMA JUMANJI      |               7 |     58
 PARADISE SABRINA      |               5 |     48
 PELICAN COMFORTS      |               4 |     48
 PHANTOM GLORY         |               6 |     60
 PILOT HOOSIERS        |               6 |     50
 PITY BOUND            |               5 |     60
 PRIMARY GLASS         |               7 |     53
 RIDGEMONT SUBMARINE   |               3 |     46
 RINGS HEARTBREAKERS   |               5 |     58
 ROOM ROMAN            |               7 |     60
 RUSH GOODFELLAS       |               3 |     48
 SENSE GREEK           |               4 |     54
 SHAKESPEARE SADDLE    |               6 |     60
 SHANGHAI TYCOON       |               7 |     47
 SIDE ARK              |               5 |     52
 SIMON NORTH           |               3 |     51
 SMILE EARRING         |               4 |     60
 SMOKING BARBARELLA    |               7 |     50
 SPARTACUS CHEAPER     |               4 |     52
 STEPMOM DREAM         |               7 |     48
 STORM HAPPINESS       |               6 |     57
 SUMMER SCARFACE       |               5 |     53
 SUNSET RACER          |               6 |     48
 SUPER WYOMING         |               5 |     58
 SUSPECTS QUILLS       |               4 |     47
 TEQUILA PAST          |               6 |     53
 THIN SAGEBRUSH        |               5 |     53
 TROJAN TOMORROW       |               3 |     52
 VALENTINE VANISHING   |               7 |     48
 VISION TORQUE         |               5 |     59
 WESTWARD SEABISCUIT   |               7 |     52
 WHISPERER GIANT       |               4 |     59
 WOLVES DESIRE         |               7 |     55
 ZORRO ARK             |               3 |     50
(105 rows)

 rental_id |    time_out     
-----------+-----------------
         4 | 9 days 02:39:00
         5 | 8 days 05:28:00
        11 | 8 days 20:47:00
        15 | 9 days 02:51:00
        45 | 8 days 03:57:00
        46 | 8 days 02:14:00
        64 | 9 days 02:10:00
        75 | 9 days 01:45:00
        76 | 9 days 00:30:00
        79 | 8 days 22:43:00
        81 | 8 days 01:53:00
        93 | 9 days 04:24:00
        95 | 8 days 02:43:00
       100 | 8 days 05:21:00
       103 | 9 days 05:06:00
       106 | 9 days 05:43:00
       107 | 9 days 04:18:00
       110 | 8 days 23:30:00
       112 | 8 days 01:47:00
       125 | 8 days 00:51:00
       127 | 8 days 00:28:00
       129 | 9 days 04:05:00
       135 | 8 days 19:52:00
       146 | 9 days 00:13:00
       152 | 8 days 05:24:00
       163 | 9 days 04:10:00
       175 | 8 days 02:15:00
       178 | 9 days 02:48:00
       179 | 8 days 05:40:00
       186 | 8 days 01:47:00
       187 | 8 days 18:56:00
       198 | 9 days 04:42:00
       201 | 8 days 18:49:00
       203 | 8 days 05:25:00
       218 | 9 days 02:26:00
       224 | 8 days 20:41:00
       228 | 8 days 22:45:00
       235 | 8 days 21:45:00
       240 | 8 days 18:42:00
       243 | 8 days 04:22:00
       259 | 8 days 23:55:00
       271 | 8 days 01:08:00
       274 | 8 days 01:29:00
       275 | 9 days 05:26:00
       279 | 8 days 00:46:00
       284 | 8 days 18:57:00
       286 | 8 days 22:16:00
       288 | 8 days 01:06:00
       292 | 9 days 04:36:00
       296 | 8 days 05:56:00
       300 | 9 days 04:37:00
       307 | 9 days 00:36:00
       308 | 8 days 22:23:00
       326 | 8 days 19:15:00
       327 | 8 days 02:48:00
       330 | 8 days 02:54:00
       331 | 8 days 22:03:00
       335 | 8 days 21:08:00
       339 | 8 days 01:59:00
       340 | 8 days 04:02:00
       341 | 9 days 04:50:00
       346 | 8 days 23:50:00
       350 | 8 days
       368 | 8 days 03:38:00
